443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,4
80,98625029,8,7,378,11595,378,0,47.25,133.6431816,5792,0,1656.428571,2118.227235,121.3992038,0.15209121,7044644.929,26400000.0,98600000,0,98600000,14100000.0,37300000.0,98600000,0,18727,3121.166667,4665.82839,9275,9,0,0,0,0,264,232,0.081115312,0.070975898,0,5792,748.3125,1577.148216,2487396.496,0,0,0,0,1,0,0,0,0,798.2,47.25,1656.428571,264,0,0,0,0,0,0,8,378,7,11595,274,235,1,32,999.0,0.0,999,999,98600000.0,0.0,98600000,98600000,DoS Hulk,7
80,8365815,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.868817922,0.47813632,2788605.0,4829137.81,8364813,4,8365815,2788605.0,4829137.81,8364813,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.47813632,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,8364813.0,0.0,8364813,8364813,DDoS,0
25296,9053314,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,154.5290487,0.662740738,1810662.8,4031687.452,9022754,1,0,0.0,0.0,0,0,9034777,2258694.25,4509374.356,9022754,1,1,0,0,0,20,112,0.11045679,0.552283948,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,30560.0,0.0,30560,30560,9022754.0,0.0,9022754,9022754,BENIGN,0
53,220,2,2,68,276,34,34,34.0,0.0,138,138,138.0,0.0,1563636.364,18181.81818,73.33333333,122.6961015,215,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,9090.909091,9090.909091,34,138,75.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,94.5,34.0,138.0,64,0,0,0,0,0,0,2,68,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,4
53,31955,2,2,76,426,38,38,38.0,0.0,213,213,213.0,0.0,15709.59161,125.1760288,10651.66667,18443.16568,31948,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,80,62.5880144,62.5880144,38,213,108.0,95.85144756,9187.5,0,0,0,0,0,0,0,0,1,135.0,38.0,213.0,64,0,0,0,0,0,0,2,76,2,426,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,2
137,19,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,34210526.3157895,684210.52631579,1.5833333333,1.443375673,6,1,19,1.5833333333,1.443375673,6,1,0,0.0,0.0,0,0,0,0,0,0,416,0,684210.52631579,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53.8461538462,50.0,0.0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,3
32769,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
53,30731,1,1,55,120,55,55,55.0,0.0,120,120,120.0,0.0,5694.5755100713,65.0808629722,30731.0,0.0,30731,30731,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.5404314861,32.5404314861,55,120,76.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,115.0,55.0,120.0,20,0,0,0,0,0,0,1,55,1,120,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,3
53,48141,1,1,49,93,49,49,49.0,0.0,93,93,93.0,0.0,2949.668682,41.54462932,48141.0,0.0,48141,48141,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.77231466,20.77231466,49,93,63.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,95.5,49.0,93.0,32,0,0,0,0,0,0,1,49,1,93,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,7
80,83568,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,139204.0015,83.76412024,13928.0,33760.29681,82840,6,578,289.0,339.411255,529,49,83521,27840.33333,47632.28307,82840,6,0,0,0,0,72,92,35.89890867,47.86521156,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,0
443,112,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,107142.8571,17857.14286,112.0,0.0,112,112,112,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0,0,0,40,0,17857.14286,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,2
53,152360,1,1,60,295,60,60,60.0,0.0,295,295,295.0,0.0,2330.007876,13.12680494,152360.0,0.0,152360,152360,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6.563402468,6.563402468,60,295,138.3333333,135.6773133,18408.33333,0,0,0,0,0,0,0,0,1,207.5,60.0,295.0,32,0,0,0,0,0,0,1,60,1,295,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,7
56557,35,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,35,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0,0,0,40,0,57142.85714,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,114,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,6
55252,3392,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,14445.75472,1179.245283,1130.666667,1935.864751,3366,7,3392,1696.0,2371.636144,3373,19,0,0.0,0.0,0,0,0,0,0,0,60,20,884.4339623,294.8113208,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,7
7402,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
123,16492,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5821.004123,121.2709192,16492.0,0.0,16492,16492,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,60.63545962,60.63545962,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,1
443,116289946,28,21,2774,5395,606,0,99.07142857,212.6407035,1418,0,256.9047619,450.4810656,70.24682942,0.421360588,2422707.208,4232987.795,10000000,1,116000000,4307035.037,4924993.604,10100000,3,112000000,5583229.85,5065345.147,10100000,48,0,0,0,0,904,680,0.240777479,0.180583109,0,1418,163.38,338.232856,114401.4649,0,0,0,1,0,0,0,0,0,166.7142857,99.07142857,256.9047619,904,0,0,0,0,0,0,28,2774,21,5395,29200,386,7,32,139613.2727,342460.0071,1172169,36240,10000000.0,5167.923302,10000000,10000000,BENIGN,5
80,209616,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.541256393,209616.0,0.0,209616,209616,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.770628196,4.770628196,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3744,672,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,4
443,60810381,16,14,763,6060,446,0,47.6875,119.6905559,1448,0,432.8571429,611.0059621,112.2012375,0.49333682,2096909.69,4103343.044,10000000,7,60800000,4054025.4,5079596.877,10100000,127,60700000,4670965.308,5203182.535,10100000,48,0,0,0,0,520,456,0.263112971,0.230223849,0,1448,220.0967742,455.5558769,207531.157,0,0,0,1,0,0,0,0,0,227.4333333,47.6875,432.8571429,520,0,0,0,0,0,0,16,763,14,6060,29200,114,3,32,144394.6667,138334.3205,426768,87751,9990640.333,47620.96431,10000000,9907692,BENIGN,1
445,10302603,21,16,1942,2196,252,0,92.4761904762,79.9597517803,307,0,137.25,101.9395245558,401.6460694448,3.5913254155,286183.416666667,1674925.74265448,10054636,1,10302603,515130.15,2245808.27837081,10054636,1,10302491,686832.733333333,2645824.77212209,10250807,1,0,0,0,0,444,344,2.0383198304,1.5530055851,0,307,108.8947368421,92.1411342463,8489.9886201992,0,0,0,1,0,0,0,0,0,111.8378378378,92.4761904762,137.25,444,0,0,0,0,0,0,21,1942,16,2196,8192,2049,19,20,247679.0,0.0,247679,247679,10054636.0,0.0,10054636,10054636,BENIGN,3
123,16474,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5827.364332,121.4034236,16474.0,0.0,16474,16474,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,60.70171179,60.70171179,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,2
443,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,64,0,46511.62791,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,314,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,7
1594,2,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,2000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,48,0,1000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,4
53,47472,2,2,82,340,41,41,41.0,0.0,170,170,170.0,0.0,8889.450624,84.26019548,15824.0,27402.77583,47466,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,42.13009774,42.13009774,41,170,92.6,70.65620992,4992.3,0,0,0,0,0,0,0,0,1,115.75,41.0,170.0,40,0,0,0,0,0,0,2,82,2,340,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,4
5950,72,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,24.0,23.06512519,48,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,48,40,27777.77778,27777.77778,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,4
53,114784867,2,2,95,225,53,42,47.5,7.778174593,131,94,112.5,26.1629509,2.787823938,0.034847799,38300000.0,66000000.0,115000000,23995,115000000,115000000.0,0.0,115000000,115000000,115000000,115000000.0,0.0,115000000,115000000,0,0,0,0,60,52,0.0174239,0.0174239,42,131,72.4,39.13182848,1531.3,0,0,0,0,0,0,0,0,1,90.5,47.5,112.5,60,0,0,0,0,0,0,2,95,2,225,-1,-1,1,20,23995.0,0.0,23995,23995,115000000.0,0.0,115000000,115000000,BENIGN,4
80,21105,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,550912.1061,331.6749585,3517.5,8038.356667,19918,2,20017,10008.5,14151.32801,20015,2,21008,7002.666667,11354.30686,20110,187,0,0,0,0,72,92,142.1464108,189.5285477,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,0
80,5219223,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.766397604,1739741.0,2981501.324,5182417,56,5219223,2609611.5,3638496.431,5182417,36806,0,0.0,0.0,0,0,0,0,0,0,104,40,0.574798203,0.191599401,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,6
62349,17694,4,0,49,0,31,6,12.25,12.5,0,0,0.0,0.0,2769.300328,226.0653329,5898.0,10172.3627,17644,1,17694,5898.0,10172.3627,17644,1,0,0.0,0.0,0,0,0,0,0,0,80,0,226.0653329,0.0,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,12.25,0.0,80,0,0,0,0,0,0,4,49,0,0,64,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,5
53,186,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,1698924.7311828,21505.376344086,62.0,68.4324484437,136,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,40,40,10752.688172043,10752.688172043,31,127,69.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,40,0,0,0,0,0,0,2,62,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,3
123,81140,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1183.140251,24.64875524,81140.0,0.0,81140,81140,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,12.32437762,12.32437762,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,6
443,117894337,609,963,14937,1547812,367,0,24.5270936,76.22831662,4733,0,1607.281412,781.7696466,13255.50522,13.33397379,75044.13558,727883.3231,10000000,-1,113000000,185989.648,1148183.787,10000000,1,118000000,122521.6642,930840.2349,10000000,1,0,0,0,0,12288,19272,5.165642519,8.168331274,0,4733,993.4831532,985.597141,971401.7244,0,0,0,1,0,0,0,0,1,994.1151399,24.5270936,1607.281412,12288,0,0,0,0,0,0,609,14937,963,1547812,8192,12501,600,20,6153288.0,16200000.0,42900000,28345,10000000.0,1864.663317,10000000,9999514,BENIGN,7
443,24261,5,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,288.5289147,4043.5,9687.510263,23817,1,24261,6065.25,11918.738,23942,1,23864,23864.0,0.0,23864,23864,0,0,0,0,112,76,206.0920819,82.43683278,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,112,0,0,0,0,0,0,5,0,2,0,33304,972,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,6
54214,28,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,980,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,7
53,30817,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,4542.947075,64.89924392,30817.0,0.0,30817,30817,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.44962196,32.44962196,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,32,0,0,0,0,0,0,1,62,1,78,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,2
443,12731,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,157.0968502,12731.0,0.0,12731,12731,12731,12731.0,0.0,12731,12731,0,0.0,0.0,0,0,0,0,0,0,40,0,157.0968502,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,6
53,202,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1029702.97,19801.9802,67.33333333,34.35597959,107,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,40,40,9900.990099,9900.990099,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,6
443,4056739,5,1,123,46,46,0,24.6,23.2765976895,46,46,46.0,0.0,41.6590764158,1.4790204645,811347.8,1788754.80801023,4011105,17,4056739,1014184.75,1997975.750611,4011105,17,0,0.0,0.0,0,0,1,0,0,0,160,32,1.2325170537,0.2465034107,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,438,126,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,3
49756,81050969,6,10,11613,68,7215,0,1935.5,3122.940009,20,0,6.8,5.006662228,144.11919,0.197406647,5403397.933,18200000.0,70600000,1,81100000,16200000.0,36000000.0,80600000,4,80600000,8960084.556,23300000.0,70600000,1,0,0,0,0,132,212,0.074027493,0.123379154,0,7215,687.4705882,1987.570568,3950436.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,40244.0,0.0,40244,40244,40300000.0,42800000.0,70600000,10000000,BENIGN,0
443,5671006,7,4,635,153,517,0,90.71428571,190.7072051,153,0,38.25,76.5,138.9524187,1.939691124,567100.6,1620713.259,5176341,4,5671006,945167.6667,2153046.413,5338642,4,375866,125288.6667,121710.6867,249217,5924,0,0,0,0,232,136,1.234348897,0.705342227,0,517,65.66666667,149.9947474,22498.42424,0,0,0,1,0,0,0,0,0,71.63636364,90.71428571,38.25,232,0,0,0,0,0,0,7,635,4,153,29200,235,3,32,494661.0,0.0,494661,494661,5176341.0,0.0,5176341,5176341,BENIGN,5
49572,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,6
53,260,2,2,76,420,38,38,38.0,0.0,210,210,210.0,0.0,1907692.308,15384.61538,86.66666667,147.5138412,257,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,7692.307692,7692.307692,38,210,106.8,94.20827989,8875.2,0,0,0,0,0,0,0,0,1,133.5,38.0,210.0,40,0,0,0,0,0,0,2,76,2,420,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,7
50638,5272,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,9294.385432,758.7253414,1757.333333,3016.105823,5240,3,5243,2621.5,3703.118213,5240,3,0,0.0,0.0,0,0,0,0,0,0,60,20,569.0440061,189.6813354,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1047,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,7
80,55262,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36.19123448,55262.0,0.0,55262,55262,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18.09561724,18.09561724,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,377,118,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,2
53,207,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,888888.8889,19323.6715,69.0,117.7794549,205,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,9661.835749,9661.835749,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,2
53,190,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1705263.158,21052.63158,63.33333333,103.6355795,183,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,10526.31579,10526.31579,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,5
5555,34,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,235294.1176,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,29411.76471,29411.76471,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
